Hotel,Average_Rating
Drury Inn & Suites San Antonio North,4.243243243243243
Drury Inn & Suites San Antonio Northeast,4.25
Drury Inn & Suites San Antonio Northwest Medical Center,4.145161290322581
Drury Inn Denver East,3.8969072164948453
Drury Inn Indianapolis,4.207792207792208
Drury Plaza Hotel Riverwalk,4.511156186612576
Drury Plaza Hotel San Antonio North,4.74
Duane Street Hotel,4.06989247311828
Dunes Inn - Sunset,3.6962025316455698
Dunes Inn - Wilshire,2.5789473684210527
Dunhill Hotel,4.267123287671233
Dylan Hotel,3.6151898734177217
E Z 8 Motel -San Jose II,3.0
E-Z 8 Motel Old Town,3.1
EZ 8 Motel Airporter,4.0
EZ Inn Motel,1.0
East 73rd and York Ave Apartment,3.5714285714285716
East Bridge,4.0
East Suites Hotel Columbus,2.28
East West Suites,2.75
Eastgate Tower,4.053314121037464
Ebony Inn Motel,3.9166666666666665
Econo Lodge,2.128205128205128
Econo Lodge - Jacksonville,1.25
Econo Lodge Airport,3.5638297872340425
Econo Lodge Austin,2.7
Econo Lodge Brice Road,1.6666666666666667
Econo Lodge Central San Antonio,2.75
Econo Lodge Coliseum Area,1.9166666666666667
Econo Lodge Dallas Airport North,1.0
Econo Lodge Downtown,2.8780487804878048
Econo Lodge Downtown Memphis,2.8155339805825244
Econo Lodge East,2.5
Econo Lodge Houston Lobby,3.5
Econo Lodge Indianapolis,1.5
Econo Lodge Inn & Suites,2.9565217391304346
Econo Lodge Inn & Suites Charlotte Airport,3.339622641509434
Econo Lodge Inn & Suites Coliseum,2.142857142857143
Econo Lodge Inn & Suites Fiesta Park,3.25
Econo Lodge Medical Center,2.5
Econo Lodge SeaTac Airport,2.0
Econo Lodge Times Square,3.6566265060240966
EconoLodge,3.176470588235294
Economy Inn Austin,4.0
Economy Inn Hollywood,2.875
Economy Inn Motel,5.0
Economy Inn Presidio,2.7142857142857144
Economy Inn San Antonio,1.4
Edison Hotel Times Square,3.5227422544495717
Edwardian San Francisco Hotel,3.1864406779661016
Eighth Avenue Inn,2.2641509433962264
Eilan Hotel Resort & Spa,4.256410256410256
El Cortez,3.0
El Paso Inn,2.3333333333333335
El Paso Marriott,3.860215053763441
El Paso Suites Hotel,2.75
El Paso West Travelodge,3.2083333333333335
El Patio Inn,2.1176470588235294
El Tropicano Riverwalk Hotel,3.5144927536231885
Elan Hotel Los Angeles,4.471299093655589
Element by Westin Houston Vintage Park,4.65
Eliot Hotel,4.08641975308642
Elk Hotel,2.5
Elvis Presley's Heartbreak Hotel,3.452254641909814
Embassy Suites Austin - Downtown/Town Lake Austin Texas,3.7126436781609193
Embassy Suites Boston Logan Airport,4.005376344086022
Embassy Suites Chevy Chase Pavilion,4.2215189873417724
Embassy Suites Columbus - Airport,4.6434108527131785
Embassy Suites Dallas - Near the Galleria,3.7888888888888888
Embassy Suites Denver - Downtown / Convention Center,4.722222222222222
Embassy Suites Denver - Southeast,3.7217391304347824
Embassy Suites Denver-International Airport,4.151724137931034
Embassy Suites Fort Worth Downtown,4.488986784140969
Embassy Suites Hotel Austin - Arboretum,4.324503311258278
Embassy Suites Hotel Austin Central,3.8456375838926173
Embassy Suites Hotel Charlotte,3.771144278606965
Embassy Suites Hotel Chicago Downtown,4.2192192192192195
Embassy Suites Hotel Chicago Downtown Lakefront,4.0606936416184976
Embassy Suites Hotel Columbus,3.9126984126984126
Embassy Suites Hotel Dallas - Park Central Area,3.536082474226804
Embassy Suites Hotel Dallas Love Field,4.25
Embassy Suites Hotel Dallas-Market Center,3.394160583941606
Embassy Suites Hotel Denver - Aurora,4.111111111111111
Embassy Suites Hotel Jacksonville - Baymeadows,3.1218274111675126
Embassy Suites Hotel Phoenix Biltmore,4.104972375690608
Embassy Suites Hotel Phoenix-North,3.4098360655737703
Embassy Suites Hotel San Antonio International Airport,4.05
Embassy Suites Hotel San Antonio Northwest / I-10,3.691823899371069
"Embassy Suites Hotel Washington, D.C.",4.313989637305699
Embassy Suites Houston - Energy Corridor,4.589285714285714
Embassy Suites Houston - Near the Galleria,4.048780487804878
Embassy Suites Houston Downtown,4.619718309859155
Embassy Suites Indianapolis - Downtown,3.542713567839196
Embassy Suites Indianapolis North,4.211111111111111
Embassy Suites LAX North,3.9519650655021836
Embassy Suites Memphis,4.098159509202454
Embassy Suites Philadelphia - Airport,3.5642857142857145
Embassy Suites Philadelphia - Center City,3.6842105263157894
Embassy Suites Phoenix Airport at 24th Street,3.3430232558139537
Embassy Suites Phoenix-Scottsdale,4.062857142857143
Embassy Suites Riverwalk,4.341216216216216
Embassy Suites San Diego - La Jolla,4.170886075949367
Embassy Suites San Diego Bay - Downtown,3.9719222462203025
Embassy Suites Seattle - Tacoma International Airport,3.7142857142857144
Embassy Suites Washington-Convention Center,4.263297872340425
Empire Hotel,3.526091586794462
Empire Roof,2.2857142857142856
Encore Express Hotel,3.2051282051282053
Encore Motel,3.8
Ensenada Court Condo,5.0
Envoy Club Suites,3.519083969465649
Equity Point New York @ Times Square,4.174402250351617
Esplanade,4.5
Essex Hotel,4.0
Eurostars Wall Street,3.418918918918919
Eventi - a Kimpton Hotel,4.553327256153145
Everspring Inn,1.9333333333333333
Excelsior Hotel,3.785103785103785
Executive Apartments,4.923076923076923
Executive Extended Stay Suites and Hotel,2.727272727272727
Executive Hotel Pacific,3.2486865148861646
Executive Hotel Vintage Court,3.5983050847457627
Executive Inn,2.3076923076923075
Executive Inn & Suites Houston,2.6666666666666665
Executive Inn San Jose,1.5555555555555556
Executive Lodging at 3000 Sage,1.0
Extend A Suites-San Antonio,3.0
Extend a Suites Indianapolis,3.8823529411764706
Extended Stay America,3.0
Extended Stay America - Austin - Arboretum,3.2941176470588234
Extended Stay America - Austin - Arboretum - North,3.4285714285714284
Extended Stay America - Austin - Arboretum - South,3.8
Extended Stay America - Austin - Downtown - 6th St.,3.685185185185185
Extended Stay America - Austin - Downtown - Town Lake,2.7472527472527473
Extended Stay America - Austin - North Central,2.0625
Extended Stay America - Austin - Northwest - Lakeline Mall,2.0
Extended Stay America - Austin - Northwest - Research Park,2.8333333333333335
Extended Stay America - Austin - Round Rock - South,2.6666666666666665
Extended Stay America - Austin - Southwest,4.333333333333333
Extended Stay America - Charlotte - Airport,3.0
Extended Stay America - Charlotte - Pineville - Park Rd.,3.857142857142857
Extended Stay America - Charlotte - Pineville - Pineville Matthews Rd.,3.5555555555555554
Extended Stay America - Charlotte - Tyvola Rd.,1.8
Extended Stay America - Charlotte - Tyvola Rd. - Executive Park,3.75
Extended Stay America - Charlotte - University Place,2.5
Extended Stay America - Charlotte - University Place - E. McCullough Dr.,4.5
Extended Stay America - Columbus - East,2.9166666666666665
Extended Stay America - Columbus - Easton,2.9130434782608696
Extended Stay America - Columbus - North,3.05
Extended Stay America - Columbus - Worthington,3.272727272727273
Extended Stay America - Dallas - Greenville Ave.,3.272727272727273
Extended Stay America - Dallas - North - Park Central,3.7058823529411766
Extended Stay America - El Paso - Airport,2.642857142857143
Extended Stay America - Fort Worth - City View,3.0555555555555554
Extended Stay America - Houston - Galleria - Uptown,3.323529411764706
Extended Stay America - Houston - Galleria - Westheimer,3.3157894736842106
Extended Stay America - Houston - Greenway Plaza,3.466666666666667
Extended Stay America - Houston - Katy Freeway,4.545454545454546
Extended Stay America - Houston - Katy Freeway - Energy Corridor,3.3125
Extended Stay America - Houston - Med. Ctr. - Reliant Pk. - Braeswood Blvd.,3.1702127659574466
Extended Stay America - Houston - Med. Ctr. - Reliant Pk. - Fannin St.,3.5
Extended Stay America - Houston - Northwest,4.608695652173913
Extended Stay America - Houston - Westchase - Richmond,4.235294117647059
Extended Stay America - Houston - Westchase - Westheimer,4.0
Extended Stay America - Houston - Willowbrook,4.5
Extended Stay America - Houston - Willowbrook - HWY 249,4.0
Extended Stay America - Indianapolis - Airport,3.3076923076923075
Extended Stay America - Indianapolis - Castleton,3.5454545454545454
Extended Stay America - Indianapolis - North - Carmel,3.125
Extended Stay America - Indianapolis - Northwest - College Park,2.857142857142857
Extended Stay America - Jacksonville - Butler Blvd.,2.2
Extended Stay America - Jacksonville - Riverwalk,2.0
Extended Stay America - Los Angeles - LAX Airport,3.6470588235294117
Extended Stay America - Los Angeles - Northridge,3.909090909090909
Extended Stay America - Los Angeles - Woodland Hills,3.533333333333333
Extended Stay America - Memphis - Apple Tree,2.1
Extended Stay America - Memphis - Mt. Moriah,3.4444444444444446
Extended Stay America - Memphis - Poplar Avenue,2.8823529411764706
Extended Stay America - Memphis - Sycamore View,2.0
Extended Stay America - Philadelphia - Airport - Bartram Ave.,2.682926829268293
Extended Stay America - Philadelphia - Airport - Tinicum Blvd.,2.7142857142857144
Extended Stay America - Phoenix - Airport,3.3636363636363638
Extended Stay America - Phoenix - Airport - E. Oak St.,3.1052631578947367
Extended Stay America - Phoenix - Biltmore,2.7
Extended Stay America - Phoenix - Chandler,2.7142857142857144
Extended Stay America - Phoenix - Chandler - E. Chandler Blvd.,2.375
Extended Stay America - Phoenix - Deer Valley,2.75
Extended Stay America - Phoenix - Metro Center,2.761904761904762
Extended Stay America - Phoenix - Midtown,2.774193548387097
Extended Stay America - San Diego - Hotel Circle,4.071428571428571
Extended Stay America - San Diego - Mission Valley,2.95
Extended Stay America - San Diego - Mission Valley - Stadium,4.1
Extended Stay America - San Diego - Sorrento Mesa,4.357142857142857
Extended Stay America - San Jose - Airport,3.3333333333333335
Extended Stay America - San Jose - Downtown,3.142857142857143
Extended Stay America - San Jose - Edenvale - North,2.1666666666666665
Extended Stay America - San Jose - Edenvale - South,2.5454545454545454
Extended Stay America - San Jose - Santa Clara,4.545454545454546
Extended Stay America - Seattle - Northgate,3.8181818181818183
Extended Stay America-West 86th Street,3.6153846153846154
Extended Stay Deluxe - Columbus - Polaris,3.864864864864865
Extended Stay Deluxe - Dallas - Market Center,3.6206896551724137
Extended Stay Deluxe - Fort Worth - City View,3.5
Extended Stay Deluxe - Fort Worth - Fossil Creek,4.083333333333333
Extended Stay Deluxe - Indianapolis - Airport - W. Southern Ave.,3.4444444444444446
Extended Stay Deluxe - Indianapolis - Northwest - I-465,2.9473684210526314
Extended Stay Deluxe - Jacksonville - Butler Blvd.,3.3529411764705883
Extended Stay Deluxe - Jacksonville - Deerwood Park,3.857142857142857
Extended Stay Deluxe - Memphis - Wolfchase Galleria,2.230769230769231
Extended Stay Deluxe - San Antonio - Colonnade,3.392857142857143
Fairfield Inn & Suites - Phoenix,4.133333333333334
Fairfield Inn & Suites Austin Northwest,3.8392857142857144
Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,4.131782945736434
Fairfield Inn & Suites Baltimore White Marsh,4.568627450980392
Fairfield Inn & Suites Charlotte Matthews,4.674157303370786
Fairfield Inn & Suites Chicago Downtown,4.393305439330544
Fairfield Inn & Suites Columbus OSU,3.8153846153846156
Fairfield Inn & Suites El Paso,4.35
Fairfield Inn & Suites Fort Worth I-30 West Near NAS JRB,4.4
Fairfield Inn & Suites Fort Worth University Drive,3.875
Fairfield Inn & Suites Houston I-10 West / Energy Corridor,3.8823529411764706
Fairfield Inn & Suites Houston I-45 North,2.5
Fairfield Inn & Suites Houston Intercontinental Airport,4.055555555555555
Fairfield Inn & Suites Indianapolis Airport,3.7333333333333334
Fairfield Inn & Suites Indianapolis Downtown,4.163934426229508
Fairfield Inn & Suites Indianapolis East,4.017241379310345
Fairfield Inn & Suites Indianapolis Northwest,3.5
Fairfield Inn & Suites Jacksonville Butler Boulevard,4.511627906976744
Fairfield Inn & Suites Jacksonville West/Chaffee Point,4.684210526315789
Fairfield Inn & Suites Memphis,3.5208333333333335
Fairfield Inn & Suites Memphis East,3.765957446808511
Fairfield Inn & Suites New York Manhattan / Fifth Avenue,4.097701149425287
Fairfield Inn & Suites New York Manhattan/Chelsea,4.293103448275862
Fairfield Inn & Suites San Antonio Downtown/Alamo Plaza,3.923076923076923
Fairfield Inn & Suites San Antonio North/Stone Oak,3.5384615384615383
Fairfield Inn & Suites San Antonio SeaWorld/Westover Hills,4.035714285714286
Fairfield Inn & Suites San Diego Old Town,4.264367816091954
Fairfield Inn & Suites San Jose Airport,3.6942148760330578
"Fairfield Inn & Suites Washington, DC / Downtown",4.224390243902439
"Fairfield Inn & Suites Washington, DC/New York Avenue",3.4782608695652173
Fairfield Inn & Suites by Marriott New York Manhattan / Times Square,4.060215053763441
Fairfield Inn Charlotte Arrowood,3.891891891891892
Fairfield Inn Charlotte/Northlake,3.4761904761904763
Fairfield Inn Chicago Midway Airport,3.6875
Fairfield Inn Dallas Market Center,3.4468085106382977
Fairfield Inn Dallas North,4.3125
Fairfield Inn Dallas Park Central,4.071428571428571
Fairfield Inn Denver Airport,3.991869918699187
Fairfield Inn Denver Cherry Creek,3.6533333333333333
Fairfield Inn Fort Worth Fossil Creek,3.875
Fairfield Inn Houston / Westchase,4.214285714285714
Fairfield Inn Indianapolis South,3.9411764705882355
Fairfield Inn Jacksonville Airport,4.129032258064516
Fairfield Inn Memphis I-240 & Perkins,3.1379310344827585
Fairfield Inn Philadelphia Airport,3.3636363636363638
Fairfield Inn Phoenix Airport,4.042253521126761
Fairfield Inn Phoenix North,3.533333333333333
Fairfield Inn San Antonio Airport/North Star Mall,3.549019607843137
Fairfield Inn San Antonio Downtown/Market Square,3.6705882352941175
Fairfield Inn and Suites Austin - University Area,3.5
Fairfield Inn and Suites Austin North / Parmer Lane,3.9166666666666665
Fairfield Inn and Suites Austin South,4.016949152542373
Fairfield Inn and Suites by Marriott Columbus West,4.0
Fairmont Battery Wharf,4.486352357320099
Fairmont Chicago Millennium Park,4.0184453227931485
"Fairmont Heritage Place, Ghirardelli Square",4.869281045751634
Farmer's Daughter Hotel,3.9686192468619246
Fiesta Inn & Suites,2.0555555555555554
Figueroa Hotel,3.413793103448276
Fitzgerald Hotel Union Square,3.282608695652174
Fitzpatrick Grand Central Hotel,4.294617563739377
Fitzpatrick Manhattan,4.262195121951219
Flatiron Hotel,4.093023255813954
Flatotel,3.453995157384988
Foleys Inn,3.0
Fontaine Inn Downtown / Fairgrounds,2.1666666666666665
"Fort Harrison State Park Inn, Golf Resort & Conference Center",4.111111111111111
Fort Rapids Indoor Waterpark Resort,2.7325
Fort Worth South,3.2142857142857144
Four Points By Sheraton Memphis-Southwind,3.2666666666666666
Four Points by Sheraton,3.5277161862527717
Four Points by Sheraton BWI Airport,3.737327188940092
Four Points by Sheraton Charlotte,3.3173076923076925
Four Points by Sheraton Chicago Downtown / Magnificent Mile,4.25
Four Points by Sheraton Columbus Ohio Airport,4.198198198198198
Four Points by Sheraton Denver Southeast,3.128205128205128
Four Points by Sheraton Downtown Seattle Center,3.9147286821705425
Four Points by Sheraton Houston Hobby Airport,4.358208955223881
Four Points by Sheraton Houston Southwest,3.214814814814815
"Four Points by Sheraton Houston, Memorial City",3.9411764705882355
Four Points by Sheraton Jacksonville Baymeadows,4.073684210526316
Four Points by Sheraton Los Angeles International Airport,3.6591080876795163
Four Points by Sheraton Manhattan Chelsea,3.7344322344322345
Four Points by Sheraton Manhattan SoHo Village,4.166666666666667
Four Points by Sheraton Memphis East,3.8545454545454545
Four Points by Sheraton Midtown - Times Square,3.9390625
Four Points by Sheraton Philadelphia Airport,2.91
Four Points by Sheraton Philadelphia City Center,3.48125
Four Points by Sheraton Philadelphia Northeast,3.6149732620320854
Four Points by Sheraton San Antonio Airport,4.105263157894737
Four Points by Sheraton San Antonio Downtown,4.169117647058823
Four Points by Sheraton San Antonio Northwest,4.291139240506329
Four Points by Sheraton San Diego,3.119047619047619
Four Points by Sheraton San Diego Downtown,3.511627906976744
Four Points by Sheraton San Jose Downtown,3.955801104972376
Four Seasons Baltimore,4.807106598984771
Four Seasons Hotel Austin,4.570588235294117
Four Seasons Hotel Boston,4.637362637362638
Four Seasons Hotel Chicago,4.648702594810379
Four Seasons Hotel Denver,4.705521472392638
Four Seasons Hotel Houston,4.225165562913907
Four Seasons Hotel Los Angeles at Beverly Hills,4.575301204819277
Four Seasons Hotel New York,4.438502673796791
Four Seasons Hotel Philadelphia,4.311890838206628
Four Seasons Hotel San Francisco,4.586448598130841
Four Seasons Hotel Seattle,4.768571428571429
Four Seasons Washington D.C.,4.471153846153846
Francisco Bay Inn,3.144781144781145
Friendship Hotel,2.2857142857142856
Galleria Garden Hotel/Apartments,3.6
"Galleria Park, a Joie de Vivre hotel",4.2888086642599275
Gansevoort Park Avenue NYC,4.344748858447488
Garden Suites Hotel & Resort,3.1666666666666665
Gaslamp Plaza Suites,4.0
Geary Parkway Motel,3.9217391304347826
George Washington University Inn,4.088495575221239
Georgetown Hill Inn,2.1875
Georgetown Inn,3.8413793103448275
Georgetown Suites,3.8871951219512195
Georgetown University Hotel and Conference Center,3.3168316831683167
German Village Inn,2.772727272727273
Gild Hall - A Thompson Hotel,4.125
Golden Green Hotel,1.4545454545454546
Golden West,1.625
Golden West Manor Motel,4.5
Goldstar Inn,2.6666666666666665
Good Nite Inn Mission Valley,2.3529411764705883
Good Nite Inn Sea World,3.026315789473684
Good Nite Inn Sylmar,2.9562043795620436
Governor's Inn & Suites,1.5
Grace Inn Phoenix,2.8620689655172415
Gramercy Park Hotel,4.329113924050633
Grand Hyatt DFW,4.654040404040404
Grand Hyatt Denver Downtown,4.040089086859688
Grand Hyatt New York,3.7513079874433206
Grand Hyatt San Antonio,3.945344129554656
Grand Hyatt San Francisco,4.0544
Grand Hyatt Seattle,4.508678237650201
Grand Hyatt Washington,3.7768844221105526
Grand Inn & Suites,4.666666666666667
Grant Plaza Hotel,3.0082644628099175
Great Highway Motor Inn,2.8518518518518516
Great Value Inn,1.5
Greektown Casino Hotel,4.131805157593123
Greenleafe Inn,2.5555555555555554
Greenway Inn & Suites,1.5172413793103448
Greenwich Hotel,4.688442211055277
Greenwich Inn,3.0
Guest Inn,1.25
GuestHouse International Suites El Paso,4.2682926829268295
HOTEL 52,2.6666666666666665
HYATT House San Jose/Silicon Valley,4.416666666666667
HYATT house Austin/Arboretum,4.218390804597701
HYATT house Charlotte Airport,4.061728395061729
HYATT house Charlotte Center City,4.53125
HYATT house Dallas/Lincoln Park,3.8095238095238093
HYATT house Dallas/Uptown,3.8666666666666667
HYATT house Denver Airport,4.513333333333334
HYATT house Houston/Energy Corridor,3.8541666666666665
HYATT house Houston/Galleria,3.7126436781609193
HYATT house San Diego/Sorrento Mesa,3.893805309734513
Habitat Corporate Suites at Presidential Towers,3.5
Habitat Suites Hotel,3.8513513513513513
Halcyon Hotel,3.303030303030303
Hallmark Inn & Suites,1.6
Hamilton Crowne Plaza Hotel,3.7868284228769498
Hamilton Plaza Hotel,1.0
Hampton Inn & Suites,1.7
Hampton Inn & Suites Austin @ The University/Capitol,4.6
Hampton Inn & Suites Austin Cedar Park - Lakeline,4.4393939393939394
Hampton Inn & Suites Austin Downtown,4.016806722689076
Hampton Inn & Suites Baltimore Inner Harbor,4.071748878923767
Hampton Inn & Suites Beach Boulevard/Mayo Clinic Area,4.5
Hampton Inn & Suites Boston Crosstown Center,3.732456140350877
Hampton Inn & Suites Chicago - Downtown,4.452506596306069
Hampton Inn & Suites Columbus Polaris,4.645669291338582
Hampton Inn & Suites Columbus-Easton,4.0
Hampton Inn & Suites Dallas/Cockrell Hill I-30,4.380952380952381
Hampton Inn & Suites Denver Downtown,4.329608938547486
Hampton Inn & Suites Denver Tech Center,4.337837837837838
Hampton Inn & Suites Denver-Speer Boulevard,4.351648351648351
Hampton Inn & Suites Denver/Airport-Gateway Park,4.678571428571429
Hampton Inn & Suites El Paso West,4.333333333333333
Hampton Inn & Suites Fort Worth Fossil Creek,4.527777777777778
Hampton Inn & Suites Fort Worth-West/I-30,4.0
Hampton Inn & Suites Ft. Worth Burleson,3.933333333333333
Hampton Inn & Suites Houston-Bush Intercontinental Airport,4.216666666666667
Hampton Inn & Suites Houston-Cypress Station,4.166666666666667
Hampton Inn & Suites Houston-Westchase,4.0
Hampton Inn & Suites Indianapolis-Airport,4.211267605633803
Hampton Inn & Suites Jacksonville - Bartram Park,4.624203821656051
Hampton Inn & Suites Jacksonville-Airport,4.328947368421052
Hampton Inn & Suites Jacksonville-Southside Blvd-Deerwood Pk,4.493150684931507
Hampton Inn & Suites Los Angeles/Sherman Oaks,3.9518072289156625
Hampton Inn & Suites Memphis - Beale Street,4.506410256410256
Hampton Inn & Suites Memphis-Shady Grove Road,4.333333333333333
Hampton Inn & Suites Phoenix Airport South,3.948051948051948
Hampton Inn & Suites Phoenix North / Happy Valley,4.5396825396825395
Hampton Inn & Suites San Antonio-Airport,4.408163265306122
Hampton Inn & Suites San Antonio/Northeast I35,4.3
Hampton Inn & Suites Seattle Downtown,4.145328719723183
Hampton Inn - Brookhollow,3.9473684210526314
Hampton Inn 35th St. Empire State Building,4.151138716356107
Hampton Inn And Suites San Jose,3.8867924528301887
Hampton Inn Austin - Airport,4.454545454545454
Hampton Inn Austin - Arboretum Northwest,4.5893719806763285
Hampton Inn Austin - North (I-35 & Highway 183),3.9761904761904763
Hampton Inn Austin/Airport Area South,4.059701492537314
Hampton Inn Baltimore / White Marsh,4.333333333333333
Hampton Inn Baltimore-Downtown-Convention Center,4.491978609625669
Hampton Inn Charlotte - South Park,4.588235294117647
Hampton Inn Charlotte - Uptown,4.25984251968504
Hampton Inn Columbus Airport,3.3137254901960786
Hampton Inn Columbus Hamilton,3.0
Hampton Inn Columbus West,3.5833333333333335
Hampton Inn Dallas North / I-35 East At Walnut Hill,3.9318181818181817
Hampton Inn Denver - International Airport,3.347826086956522
Hampton Inn El Paso-Airport,4.123287671232877
Hampton Inn Ft. Worth - Southwest I-20,3.68
"Hampton Inn Houston - I-10W, Energy Cor",3.4583333333333335
Hampton Inn Houston - Near The Galleria,3.819277108433735
Hampton Inn Houston - Willowbrook Mall,3.888888888888889
Hampton Inn Houston Hobby Airport,3.268292682926829
Hampton Inn Houston Northwest,3.6666666666666665
Hampton Inn I-10 West Jacksonville,4.111111111111111
Hampton Inn Indianapolis - NE / Castleton,3.8541666666666665
Hampton Inn Indianapolis Dwtn Across from Circle Centre,4.077519379844961
Hampton Inn Indianapolis Northwest - Park 100,4.637931034482759
Hampton Inn Indianapolis-East,3.2777777777777777
Hampton Inn Indianapolis-South,4.0
Hampton Inn Jacksonville - I-95 South,3.4
Hampton Inn Jacksonville East Regency Square,3.5238095238095237
Hampton Inn Jacksonville-Downtown-I-95,4.049019607843137
Hampton Inn Jacksonville-I-295 East/Baymeadows,4.491803278688525
Hampton Inn Madison Square Garden,4.260229132569558
Hampton Inn Manhattan / Times Square South,4.219512195121951
Hampton Inn Manhattan Chelsea,4.312046444121916
Hampton Inn Manhattan-SoHo,4.288461538461538
Hampton Inn Memphis - Southwind,3.6923076923076925
Hampton Inn Memphis-Poplar,3.7435897435897436
Hampton Inn Memphis-Walnut Grove/Baptist Hospital East,3.630434782608696
Hampton Inn New York Seaport / Financial District,4.281853281853282
Hampton Inn Philadelphia Convention Center,4.0
Hampton Inn Philadelphia International Airport,3.8518518518518516
Hampton Inn Phoenix Airport North,4.174757281553398
Hampton Inn Phoenix Midtown (Downtown Area),4.068181818181818
Hampton Inn Phoenix-Biltmore,4.175
Hampton Inn Phoenix/Anthem,4.568181818181818
Hampton Inn San Antonio - Northwoods,4.25
Hampton Inn San Antonio Downtown (River Walk),3.827777777777778
Hampton Inn San Antonio NW/Sea World Area,3.138888888888889
Hampton Inn San Diego - Downtown,3.4891891891891893
Hampton Inn San Diego - Kearny Mesa,4.296875
Hampton Inn San Diego Airport / SeaWorld,4.1652892561983474
Hampton Inn San Diego/Del Mar,3.94392523364486
Hampton Inn University Place,3.8852459016393444
"Hampton Inn Washington, DC-Convention Center",4.271897810218978
Hampton Inn and Suites Charlotte - Arrowood Rd.,3.8035714285714284
Hampton Inn and Suites Charlotte Airport,4.5285714285714285
Hampton Inn and Suites Columbus Downtown,4.186274509803922
Hampton Inn and Suites Houston Medical Center - Reliant Park,3.8805970149253732
Hampton Inn and Suites North Fort Worth - Alliance Airport,4.32258064516129
Hampton Majestic Chicago Theatre District,4.635157545605307
Handlery Hotel San Diego,3.6083788706739526
Handlery Union Square Hotel,4.0339204174820615
Harbor Court Hotel - a Kimpton Hotel,4.2838095238095235
Harborside Inn,4.0046728971962615
Harborview Inn and Suites,2.108108108108108
Harcourt Hotel,2.0
Hard Rock Hotel Chicago,4.061755146262189
Hard Rock Hotel San Diego,4.311091854419411
Harrington Hotel,3.2314647377938517
Hawthorn Suites - Austin South,3.0
Hawthorn Suites By Wyndham Dearborn,3.176470588235294
Hawthorn Suites by Wyndham - El Paso,3.175
Hawthorn Suites by Wyndham Airport Columbus East,3.0707964601769913
"Hawthorn Suites by Wyndham Austin, Riverside Dr",3.7
Hawthorn Suites by Wyndham Charlotte - Executive Center,3.8285714285714287
"Hawthorn Suites by Wyndham Columbus, Keim Circle",3.292307692307692
"Hawthorn Suites by Wyndham Columbus, Zumstein Dr",3.159090909090909
Hawthorn Suites by Wyndham Dallas Love Field,4.156626506024097
Hawthorn Suites by Wyndham Dallas Park Central,4.410256410256411
Hawthorn Suites by Wyndham San Antonio Northwest Medical Center,4.28
"Hawthorn Suites by Wyndham San Antonio, E Loop",3.357142857142857
Heart O' Chicago Motel,3.5384615384615383
Heart of Texas Motel,2.0
Hearthside Extended Stay Studios and Suites,5.0
"Helix, a Kimpton Hotel",4.189221556886228
Henderson's Wharf Inn,4.794621026894865
Herald Square Hotel,3.8607918263090677
Heritage Inn - Sea World San Diego,2.75
Highland Gardens Hotel,2.8863636363636362
Hilgard House Hotel,3.970149253731343
Hill Country Inn & Suites,3.5661764705882355
Hilton Americas - Houston,4.387931034482759
Hilton Anatole,3.7226415094339624
Hilton Austin,3.867562380038388
Hilton Austin Airport,3.7590361445783134
Hilton Baltimore,3.944333996023857
Hilton Boston Back Bay,4.0228187919463085
Hilton Boston Downtown / Financial District,3.936662606577345
Hilton Boston Logan Airport,4.0477356181150554
Hilton Charlotte Center City,3.8157894736842106
Hilton Charlotte Executive Park,3.9193548387096775
Hilton Charlotte University Place,4.414035087719299
Hilton Checkers Hotel - Los Angeles,3.865497076023392
Hilton Chicago,3.7455138662316476
Hilton Chicago O'Hare Airport,3.7187039764359353
Hilton Club New York,4.333333333333333
Hilton Columbus Downtown,4.32
Hilton Columbus at Easton,4.043795620437956
Hilton Columbus/Polaris,4.430894308943089
Hilton Dallas Lincoln Centre,3.71875
Hilton Dallas Park Cities,3.761904761904762
Hilton Fort Worth,3.803921568627451
Hilton Garden Inn Austin Downtown/Convention Center,3.627659574468085
Hilton Garden Inn Austin North,4.040816326530612
Hilton Garden Inn Austin Northwest / Arboretum,4.035714285714286
Hilton Garden Inn Baltimore / White Marsh,4.46875
Hilton Garden Inn Baltimore Inner Harbor,3.776190476190476
Hilton Garden Inn Charlotte North,3.8275862068965516
Hilton Garden Inn Charlotte Uptown,3.976470588235294
Hilton Garden Inn Charlotte/Ayrsley,4.25
Hilton Garden Inn Chicago Downtown/Magnificent Mile,4.134251290877797
Hilton Garden Inn Columbus Airport,3.6666666666666665
Hilton Garden Inn Columbus-University Area,4.212765957446808
Hilton Garden Inn Columbus/Polaris,4.2894736842105265
Hilton Garden Inn Dallas/Market Center,3.5462962962962963
Hilton Garden Inn Denver Cherry Creek,4.217391304347826
Hilton Garden Inn Denver Downtown,4.304347826086956
Hilton Garden Inn Denver Tech Center,3.9320388349514563
Hilton Garden Inn Detroit Downtown,3.9586206896551723
Hilton Garden Inn El Paso,4.230769230769231
Hilton Garden Inn El Paso Airport,3.5
Hilton Garden Inn Fort Worth Alliance Airport,4.333333333333333
Hilton Garden Inn Fort Worth Medical Center,4.72093023255814
Hilton Garden Inn Fort Worth North,3.8813559322033897
Hilton Garden Inn Houston / Bush Intercontinental Airport,3.7285714285714286
